metric,column,label,region_group,chem_n,chem_mean,chem_median,hpf_n,hpf_mean,hpf_median
sa_v,sa_v_ecs_per_nm,SA:V /nm,DCT base,2,0.017897984474447258,0.017897984474447258,3,0.010725203512743347,0.008254140847962691
sa_v,sa_v_ecs_per_nm,SA:V /nm,Glomerular,2,0.015482159420421145,0.015482159420421145,1,0.01783749842521384,0.01783749842521384
sa_v,sa_v_ecs_per_nm,SA:V /nm,Hepatocyte lateral,1,0.006290244244530848,0.006290244244530848,6,0.004402342330706028,0.0025509519311781607
sa_v,cell_density_per_um3,cells/um3,Bile canaliculus,3,2.8483072916666665,3.41796875,4,0.7414641203703703,0.8680555555555556
sa_v,cell_density_per_um3,cells/um3,DCT base,2,4.9560546875,4.9560546875,3,2.2397367774971944,1.257694128787879
sa_v,cell_density_per_um3,cells/um3,Glomerular,2,3.544560185185185,3.544560185185185,1,1.8335459183673468,1.8335459183673468
sa_v,cell_density_per_um3,cells/um3,Hepatocyte lateral,1,0.9765625,0.9765625,6,1.4108486276455026,0.537109375
topology,fraction_convex,frac convex,Bile canaliculus,3,0.5128337009683884,0.5429858121650083,4,0.4861574913617616,0.48328726012762613
topology,fraction_convex,frac convex,DCT base,2,0.381732341858674,0.381732341858674,3,0.39435206173008436,0.3690043382310937
topology,fraction_convex,frac convex,Glomerular,2,0.511151160856676,0.511151160856676,1,0.5957951372305219,0.5957951372305219
topology,fraction_convex,frac convex,Hepatocyte lateral,1,0.5057648622111858,0.5057648622111858,6,0.3477493678388227,0.3152308901709487
topology,fraction_concave,frac concave,Bile canaliculus,3,0.2809285336265888,0.2971211220306309,4,0.2270807617168963,0.22712194360285665
topology,fraction_concave,frac concave,DCT base,2,0.21927190542298391,0.21927190542298391,3,0.24983374723438465,0.2510727955643457
topology,fraction_concave,frac concave,Glomerular,2,0.21319748325635018,0.21319748325635018,1,0.16161935563209184,0.16161935563209184
topology,fraction_concave,frac concave,Hepatocyte lateral,1,0.2808259884308289,0.2808259884308289,6,0.22204058135441423,0.22477069095997398
topology,fraction_flat,frac flat,Bile canaliculus,3,0.20623776540502267,0.20216119216504397,4,0.2867617469213421,0.2895907962695175
topology,fraction_flat,frac flat,DCT base,2,0.39899575271834264,0.39899575271834264,3,0.3558141910355313,0.3968626508800988
topology,fraction_flat,frac flat,Glomerular,2,0.2756513558869744,0.2756513558869744,1,0.24258550713738575,0.24258550713738575
topology,fraction_flat,frac flat,Hepatocyte lateral,1,0.21340914935798527,0.21340914935798527,6,0.43021005080676294,0.4598885674347566
topology,curvature_std_per_nm,|H| std /nm,Bile canaliculus,3,0.01523829151027888,0.015610769315718684,4,0.012337677867618158,0.012156928838074732
topology,curvature_std_per_nm,|H| std /nm,DCT base,2,0.006414998578340977,0.006414998578340977,3,0.008247541001640763,0.007431462643795908
topology,curvature_std_per_nm,|H| std /nm,Glomerular,2,0.006665875220018909,0.006665875220018909,1,0.00731267401058861,0.00731267401058861
topology,curvature_std_per_nm,|H| std /nm,Hepatocyte lateral,1,0.012597957033859679,0.012597957033859679,6,0.005543225822860691,0.004950595402256817
topology,roughness_rms_nm_p30,rough 30nm,Bile canaliculus,3,1.779386158077694,1.795529035735741,4,1.6610919988192538,1.7010620441339381
topology,roughness_rms_nm_p30,rough 30nm,DCT base,2,0.9116623954461285,0.9116623954461285,3,1.1181935410624477,1.0368432612099885
topology,roughness_rms_nm_p30,rough 30nm,Glomerular,2,1.178295993107138,1.178295993107138,1,1.459739285435694,1.459739285435694
topology,roughness_rms_nm_p30,rough 30nm,Hepatocyte lateral,1,1.369473124493634,1.369473124493634,6,0.8717533311982222,0.7559227887418469
topology,roughness_rms_nm_p60,rough 60nm,Bile canaliculus,3,5.402232758405739,5.2195124205281545,4,5.241376828608454,5.315492888268711
topology,roughness_rms_nm_p60,rough 60nm,DCT base,2,2.99207160001143,2.99207160001143,3,3.5483937701108657,3.14811190087944
topology,roughness_rms_nm_p60,rough 60nm,Glomerular,2,4.008807196536667,4.008807196536667,1,4.735103906134831,4.735103906134831
topology,roughness_rms_nm_p60,rough 60nm,Hepatocyte lateral,1,4.5400661505020885,4.5400661505020885,6,2.7434438596889024,2.2832485976795924
topology,roughness_rms_nm_p120,rough 120nm,Bile canaliculus,3,14.871976977059838,15.346743674472744,4,14.491513480168738,14.387968959555621
topology,roughness_rms_nm_p120,rough 120nm,DCT base,2,9.10970593259467,9.10970593259467,3,10.324922743098723,9.326793549414909
topology,roughness_rms_nm_p120,rough 120nm,Glomerular,2,12.3680488730496,12.3680488730496,1,13.869135792756568,13.869135792756568
topology,roughness_rms_nm_p120,rough 120nm,Hepatocyte lateral,1,13.73165222093001,13.73165222093001,6,7.795601929835458,6.368977432276803
topology,protrusion_density_per_um2,prot/um2,Bile canaliculus,3,14.568416492279708,13.796828576186002,4,12.43229954853836,12.694270424782436
topology,protrusion_density_per_um2,prot/um2,DCT base,2,13.97096567563363,13.97096567563363,3,11.007977259095847,9.630709726009925
topology,protrusion_density_per_um2,prot/um2,Glomerular,2,15.296209668997246,15.296209668997246,1,12.818413655610968,12.818413655610968
topology,protrusion_density_per_um2,prot/um2,Hepatocyte lateral,1,14.629018323070703,14.629018323070703,6,9.897529308276878,9.365774889382406
topology,indentation_density_per_um2,ind/um2,Bile canaliculus,3,7.73785077598285,8.073253402659057,4,4.804857736420731,4.677141844667574
topology,indentation_density_per_um2,ind/um2,DCT base,2,3.8967533869830278,3.8967533869830278,3,4.667299000713271,4.779492157792591
topology,indentation_density_per_um2,ind/um2,Glomerular,2,5.954281846472428,5.954281846472428,1,3.4265002686496304,3.4265002686496304
topology,indentation_density_per_um2,ind/um2,Hepatocyte lateral,1,6.934534659637412,6.934534659637412,6,3.115040710768785,2.92050881181905
