crop,tissue,prep,region_group,anatomy,native_voxel_nm,analysis_voxel_nm,run,metric_family,metric,value
crop1150,Heart,Rapid HPF,Cardiac interstitial,Interstitial,8.0,8.0,matched,sa_v,total_outer_sa_nm2,10196800.0
crop1150,Heart,Rapid HPF,Cardiac interstitial,Interstitial,8.0,8.0,matched,sa_v,cell_density_per_um3,5.126953125
crop1150,Heart,Rapid HPF,Cardiac interstitial,Interstitial,8.0,8.0,matched,sa_v,sa_v_ecs_per_nm,0.013130216390960342
crop1151,Heart,Rapid HPF,Intercalated disc,Intercalated disc,8.0,8.0,matched,sa_v,n_cells_total,5.0
crop1151,Heart,Rapid HPF,Intercalated disc,Intercalated disc,8.0,8.0,matched,sa_v,n_cells_passing,2.0
crop1151,Heart,Rapid HPF,Intercalated disc,Intercalated disc,8.0,8.0,matched,sa_v,total_cell_volume_nm3,7326238720.0
crop1151,Heart,Rapid HPF,Intercalated disc,Intercalated disc,8.0,8.0,matched,sa_v,total_ecs_facing_sa_nm2,40612480.0
crop1151,Heart,Rapid HPF,Intercalated disc,Intercalated disc,8.0,8.0,matched,sa_v,total_cell_cell_sa_nm2,0.0
crop1151,Heart,Rapid HPF,Intercalated disc,Intercalated disc,8.0,8.0,matched,sa_v,total_outer_sa_nm2,28402048.0
crop1151,Heart,Rapid HPF,Intercalated disc,Intercalated disc,8.0,8.0,matched,sa_v,cell_density_per_um3,0.2604166666666667
crop1151,Heart,Rapid HPF,Intercalated disc,Intercalated disc,8.0,8.0,matched,sa_v,sa_v_ecs_per_nm,0.0055434284292609015
crop1152,Heart,Rapid HPF,Intercalated disc,Intercalated disc,8.0,8.0,matched,sa_v,n_cells_total,3.0
crop1152,Heart,Rapid HPF,Intercalated disc,Intercalated disc,8.0,8.0,matched,sa_v,n_cells_passing,2.0
crop1152,Heart,Rapid HPF,Intercalated disc,Intercalated disc,8.0,8.0,matched,sa_v,total_cell_volume_nm3,3267513344.0
crop1152,Heart,Rapid HPF,Intercalated disc,Intercalated disc,8.0,8.0,matched,sa_v,total_ecs_facing_sa_nm2,18344768.0
crop1152,Heart,Rapid HPF,Intercalated disc,Intercalated disc,8.0,8.0,matched,sa_v,total_cell_cell_sa_nm2,0.0
crop1152,Heart,Rapid HPF,Intercalated disc,Intercalated disc,8.0,8.0,matched,sa_v,total_outer_sa_nm2,13677248.0
crop1152,Heart,Rapid HPF,Intercalated disc,Intercalated disc,8.0,8.0,matched,sa_v,cell_density_per_um3,0.48828125
crop1152,Heart,Rapid HPF,Intercalated disc,Intercalated disc,8.0,8.0,matched,sa_v,sa_v_ecs_per_nm,0.005614290155443662
crop1118,Liver,Chemical,Hepatocyte lateral,Hepatocyte lateral,8.0,8.0,matched,sa_v,n_cells_total,3.0
crop1118,Liver,Chemical,Hepatocyte lateral,Hepatocyte lateral,8.0,8.0,matched,sa_v,n_cells_passing,2.0
crop1118,Liver,Chemical,Hepatocyte lateral,Hepatocyte lateral,8.0,8.0,matched,sa_v,total_cell_volume_nm3,2460541440.0
crop1118,Liver,Chemical,Hepatocyte lateral,Hepatocyte lateral,8.0,8.0,matched,sa_v,total_ecs_facing_sa_nm2,9156352.0
crop1118,Liver,Chemical,Hepatocyte lateral,Hepatocyte lateral,8.0,8.0,matched,sa_v,total_cell_cell_sa_nm2,0.0
crop1118,Liver,Chemical,Hepatocyte lateral,Hepatocyte lateral,8.0,8.0,matched,sa_v,total_outer_sa_nm2,10730368.0
crop1118,Liver,Chemical,Hepatocyte lateral,Hepatocyte lateral,8.0,8.0,matched,sa_v,cell_density_per_um3,0.7750496031746031
crop1118,Liver,Chemical,Hepatocyte lateral,Hepatocyte lateral,8.0,8.0,matched,sa_v,sa_v_ecs_per_nm,0.0037212752653334705
crop1119,Liver,Chemical,Hepatocyte lateral,Hepatocyte lateral,8.0,8.0,matched,sa_v,n_cells_total,8.0
crop1119,Liver,Chemical,Hepatocyte lateral,Hepatocyte lateral,8.0,8.0,matched,sa_v,n_cells_passing,2.0
crop1119,Liver,Chemical,Hepatocyte lateral,Hepatocyte lateral,8.0,8.0,matched,sa_v,total_cell_volume_nm3,3916336128.0
crop1119,Liver,Chemical,Hepatocyte lateral,Hepatocyte lateral,8.0,8.0,matched,sa_v,total_ecs_facing_sa_nm2,11417920.0
crop1119,Liver,Chemical,Hepatocyte lateral,Hepatocyte lateral,8.0,8.0,matched,sa_v,total_cell_cell_sa_nm2,0.0
crop1119,Liver,Chemical,Hepatocyte lateral,Hepatocyte lateral,8.0,8.0,matched,sa_v,total_outer_sa_nm2,14338112.0
crop1119,Liver,Chemical,Hepatocyte lateral,Hepatocyte lateral,8.0,8.0,matched,sa_v,cell_density_per_um3,0.48828125
crop1119,Liver,Chemical,Hepatocyte lateral,Hepatocyte lateral,8.0,8.0,matched,sa_v,sa_v_ecs_per_nm,0.0029154596609742276
crop1120,Liver,Chemical,Hepatocyte lateral,Hepatocyte lateral,8.0,8.0,matched,sa_v,n_cells_total,16.0
crop1120,Liver,Chemical,Hepatocyte lateral,Hepatocyte lateral,8.0,8.0,matched,sa_v,n_cells_passing,6.0
crop1120,Liver,Chemical,Hepatocyte lateral,Hepatocyte lateral,8.0,8.0,matched,sa_v,total_cell_volume_nm3,2923670528.0
crop1120,Liver,Chemical,Hepatocyte lateral,Hepatocyte lateral,8.0,8.0,matched,sa_v,total_ecs_facing_sa_nm2,12272064.0
crop1120,Liver,Chemical,Hepatocyte lateral,Hepatocyte lateral,8.0,8.0,matched,sa_v,total_cell_cell_sa_nm2,0.0
crop1120,Liver,Chemical,Hepatocyte lateral,Hepatocyte lateral,8.0,8.0,matched,sa_v,total_outer_sa_nm2,12070848.0
crop1120,Liver,Chemical,Hepatocyte lateral,Hepatocyte lateral,8.0,8.0,matched,sa_v,cell_density_per_um3,1.953125
crop1120,Liver,Chemical,Hepatocyte lateral,Hepatocyte lateral,8.0,8.0,matched,sa_v,sa_v_ecs_per_nm,0.004197485278341185
crop1121,Liver,Chemical,Hepatocyte lateral,Hepatocyte lateral,8.0,8.0,matched,sa_v,n_cells_total,3.0
crop1121,Liver,Chemical,Hepatocyte lateral,Hepatocyte lateral,8.0,8.0,matched,sa_v,n_cells_passing,2.0
crop1121,Liver,Chemical,Hepatocyte lateral,Hepatocyte lateral,8.0,8.0,matched,sa_v,total_cell_volume_nm3,4033500160.0
crop1121,Liver,Chemical,Hepatocyte lateral,Hepatocyte lateral,8.0,8.0,matched,sa_v,total_ecs_facing_sa_nm2,11386048.0
crop1121,Liver,Chemical,Hepatocyte lateral,Hepatocyte lateral,8.0,8.0,matched,sa_v,total_cell_cell_sa_nm2,0.0
crop1121,Liver,Chemical,Hepatocyte lateral,Hepatocyte lateral,8.0,8.0,matched,sa_v,total_outer_sa_nm2,15108160.0
crop1121,Liver,Chemical,Hepatocyte lateral,Hepatocyte lateral,8.0,8.0,matched,sa_v,cell_density_per_um3,0.48828125
crop1121,Liver,Chemical,Hepatocyte lateral,Hepatocyte lateral,8.0,8.0,matched,sa_v,sa_v_ecs_per_nm,0.002822870347921345
crop1122,Liver,Chemical,Hepatocyte lateral,Hepatocyte lateral,8.0,8.0,matched,sa_v,n_cells_total,26.0
crop1122,Liver,Chemical,Hepatocyte lateral,Hepatocyte lateral,8.0,8.0,matched,sa_v,n_cells_passing,3.0
crop1122,Liver,Chemical,Hepatocyte lateral,Hepatocyte lateral,8.0,8.0,matched,sa_v,total_cell_volume_nm3,5936300032.0
crop1122,Liver,Chemical,Hepatocyte lateral,Hepatocyte lateral,8.0,8.0,matched,sa_v,total_ecs_facing_sa_nm2,12442304.0
crop1122,Liver,Chemical,Hepatocyte lateral,Hepatocyte lateral,8.0,8.0,matched,sa_v,total_cell_cell_sa_nm2,0.0
crop1122,Liver,Chemical,Hepatocyte lateral,Hepatocyte lateral,8.0,8.0,matched,sa_v,total_outer_sa_nm2,21132736.0
crop1122,Liver,Chemical,Hepatocyte lateral,Hepatocyte lateral,8.0,8.0,matched,sa_v,cell_density_per_um3,0.48828125
crop1122,Liver,Chemical,Hepatocyte lateral,Hepatocyte lateral,8.0,8.0,matched,sa_v,sa_v_ecs_per_nm,0.0020959695320197725
crop1140,Cortex,Rapid HPF,,Neuropil (unmyelinated fibers),8.0,8.0,matched,sa_v,n_cells_total,191.0
crop1140,Cortex,Rapid HPF,,Neuropil (unmyelinated fibers),8.0,8.0,matched,sa_v,n_cells_passing,144.0
crop1140,Cortex,Rapid HPF,,Neuropil (unmyelinated fibers),8.0,8.0,matched,sa_v,total_cell_volume_nm3,10639942656.0
crop1140,Cortex,Rapid HPF,,Neuropil (unmyelinated fibers),8.0,8.0,matched,sa_v,total_ecs_facing_sa_nm2,175350144.0
crop1140,Cortex,Rapid HPF,,Neuropil (unmyelinated fibers),8.0,8.0,matched,sa_v,total_cell_cell_sa_nm2,0.0
crop1140,Cortex,Rapid HPF,,Neuropil (unmyelinated fibers),8.0,8.0,matched,sa_v,total_outer_sa_nm2,28087680.0
crop1140,Cortex,Rapid HPF,,Neuropil (unmyelinated fibers),8.0,8.0,matched,sa_v,cell_density_per_um3,11.479591836734693
crop1140,Cortex,Rapid HPF,,Neuropil (unmyelinated fibers),8.0,8.0,matched,sa_v,sa_v_ecs_per_nm,0.016480365512225557
crop1142,Cortex,Rapid HPF,,Unmyelinated nerve fibers,8.0,8.0,matched,sa_v,n_cells_total,156.0
crop1142,Cortex,Rapid HPF,,Unmyelinated nerve fibers,8.0,8.0,matched,sa_v,n_cells_passing,107.0
crop1142,Cortex,Rapid HPF,,Unmyelinated nerve fibers,8.0,8.0,matched,sa_v,total_cell_volume_nm3,7123432448.0
crop1142,Cortex,Rapid HPF,,Unmyelinated nerve fibers,8.0,8.0,matched,sa_v,total_ecs_facing_sa_nm2,101626496.0
crop1142,Cortex,Rapid HPF,,Unmyelinated nerve fibers,8.0,8.0,matched,sa_v,total_cell_cell_sa_nm2,0.0
crop1142,Cortex,Rapid HPF,,Unmyelinated nerve fibers,8.0,8.0,matched,sa_v,total_outer_sa_nm2,26096256.0
crop1142,Cortex,Rapid HPF,,Unmyelinated nerve fibers,8.0,8.0,matched,sa_v,cell_density_per_um3,13.0615234375
crop1142,Cortex,Rapid HPF,,Unmyelinated nerve fibers,8.0,8.0,matched,sa_v,sa_v_ecs_per_nm,0.014266506595220541
crop1143,Cortex,Rapid HPF,,Unmyelinated nerve fibers,8.0,8.0,matched,sa_v,n_cells_total,133.0
crop1143,Cortex,Rapid HPF,,Unmyelinated nerve fibers,8.0,8.0,matched,sa_v,n_cells_passing,93.0
crop1143,Cortex,Rapid HPF,,Unmyelinated nerve fibers,8.0,8.0,matched,sa_v,total_cell_volume_nm3,7490955776.0
crop1143,Cortex,Rapid HPF,,Unmyelinated nerve fibers,8.0,8.0,matched,sa_v,total_ecs_facing_sa_nm2,125263360.0
crop1143,Cortex,Rapid HPF,,Unmyelinated nerve fibers,8.0,8.0,matched,sa_v,total_cell_cell_sa_nm2,0.0
crop1143,Cortex,Rapid HPF,,Unmyelinated nerve fibers,8.0,8.0,matched,sa_v,total_outer_sa_nm2,21729408.0
crop1143,Cortex,Rapid HPF,,Unmyelinated nerve fibers,8.0,8.0,matched,sa_v,cell_density_per_um3,10.091145833333334
crop1143,Cortex,Rapid HPF,,Unmyelinated nerve fibers,8.0,8.0,matched,sa_v,sa_v_ecs_per_nm,0.016721946270371362
crop1028,Kidney,Chemical,PCT brush border,PCT brush border,4.0,8.0,matched,voronoi_gap,n_boundary_faces,316513.0
crop1028,Kidney,Chemical,PCT brush border,PCT brush border,4.0,8.0,matched,voronoi_gap,gap_min_nm,24.0
crop1028,Kidney,Chemical,PCT brush border,PCT brush border,4.0,8.0,matched,voronoi_gap,gap_mean_nm,156.09964648058295
crop1028,Kidney,Chemical,PCT brush border,PCT brush border,4.0,8.0,matched,voronoi_gap,gap_std_nm,186.06597747350838
crop1028,Kidney,Chemical,PCT brush border,PCT brush border,4.0,8.0,matched,voronoi_gap,percentiles_nm_p10,24.0
crop1028,Kidney,Chemical,PCT brush border,PCT brush border,4.0,8.0,matched,voronoi_gap,percentiles_nm_p25,33.17011495953578
crop1028,Kidney,Chemical,PCT brush border,PCT brush border,4.0,8.0,matched,voronoi_gap,percentiles_nm_p50,54.62741699796952
crop1028,Kidney,Chemical,PCT brush border,PCT brush border,4.0,8.0,matched,voronoi_gap,percentiles_nm_p75,235.90886444596123
crop1028,Kidney,Chemical,PCT brush border,PCT brush border,4.0,8.0,matched,voronoi_gap,percentiles_nm_p90,438.96168965029983
crop1028,Kidney,Chemical,PCT brush border,PCT brush border,4.0,8.0,matched,voronoi_gap,contact_fractions_p20,0.0
crop1028,Kidney,Chemical,PCT brush border,PCT brush border,4.0,8.0,matched,voronoi_gap,contact_fractions_p40,0.35041530679624533
crop1028,Kidney,Chemical,PCT brush border,PCT brush border,4.0,8.0,matched,voronoi_gap,contact_fractions_p80,0.5941525308597119
crop1028,Kidney,Chemical,PCT brush border,PCT brush border,4.0,8.0,matched,voronoi_gap,contact_fractions_p160,0.6899116308018944
crop1028,Kidney,Chemical,PCT brush border,PCT brush border,4.0,8.0,matched,voronoi_gap,contact_fractions_p320,0.8101784128929933
crop1029,Kidney,Chemical,PCT brush border,PCT brush border,4.0,8.0,matched,voronoi_gap,n_boundary_faces,429425.0
crop1029,Kidney,Chemical,PCT brush border,PCT brush border,4.0,8.0,matched,voronoi_gap,gap_min_nm,24.0
crop1029,Kidney,Chemical,PCT brush border,PCT brush border,4.0,8.0,matched,voronoi_gap,gap_mean_nm,290.79736473942927
crop1029,Kidney,Chemical,PCT brush border,PCT brush border,4.0,8.0,matched,voronoi_gap,gap_std_nm,369.34993532158575
crop1029,Kidney,Chemical,PCT brush border,PCT brush border,4.0,8.0,matched,voronoi_gap,percentiles_nm_p10,27.31370849898476
crop1029,Kidney,Chemical,PCT brush border,PCT brush border,4.0,8.0,matched,voronoi_gap,percentiles_nm_p25,37.856406460551014
crop1029,Kidney,Chemical,PCT brush border,PCT brush border,4.0,8.0,matched,voronoi_gap,percentiles_nm_p50,93.25483399593904
crop1029,Kidney,Chemical,PCT brush border,PCT brush border,4.0,8.0,matched,voronoi_gap,percentiles_nm_p75,440.73947494630505
crop1029,Kidney,Chemical,PCT brush border,PCT brush border,4.0,8.0,matched,voronoi_gap,percentiles_nm_p90,837.4540846889734
crop1029,Kidney,Chemical,PCT brush border,PCT brush border,4.0,8.0,matched,voronoi_gap,contact_fractions_p20,0.0
crop1029,Kidney,Chemical,PCT brush border,PCT brush border,4.0,8.0,matched,voronoi_gap,contact_fractions_p40,0.27795540548407754
crop1029,Kidney,Chemical,PCT brush border,PCT brush border,4.0,8.0,matched,voronoi_gap,contact_fractions_p80,0.47931536356756127
crop1029,Kidney,Chemical,PCT brush border,PCT brush border,4.0,8.0,matched,voronoi_gap,contact_fractions_p160,0.5731734295860744
crop1029,Kidney,Chemical,PCT brush border,PCT brush border,4.0,8.0,matched,voronoi_gap,contact_fractions_p320,0.6869348547476276
crop1137,Kidney,Rapid HPF,DCT base,DCT base,8.0,8.0,matched,voronoi_gap,n_boundary_faces,533924.0
crop1137,Kidney,Rapid HPF,DCT base,DCT base,8.0,8.0,matched,voronoi_gap,gap_min_nm,24.0
crop1137,Kidney,Rapid HPF,DCT base,DCT base,8.0,8.0,matched,voronoi_gap,gap_mean_nm,40.56771810518462
crop1137,Kidney,Rapid HPF,DCT base,DCT base,8.0,8.0,matched,voronoi_gap,gap_std_nm,22.007742235460864
crop1137,Kidney,Rapid HPF,DCT base,DCT base,8.0,8.0,matched,voronoi_gap,percentiles_nm_p10,24.0
crop1137,Kidney,Rapid HPF,DCT base,DCT base,8.0,8.0,matched,voronoi_gap,percentiles_nm_p25,27.31370849898476
crop1137,Kidney,Rapid HPF,DCT base,DCT base,8.0,8.0,matched,voronoi_gap,percentiles_nm_p50,30.627416997969522
crop1137,Kidney,Rapid HPF,DCT base,DCT base,8.0,8.0,matched,voronoi_gap,percentiles_nm_p75,45.48446176226374
crop1137,Kidney,Rapid HPF,DCT base,DCT base,8.0,8.0,matched,voronoi_gap,percentiles_nm_p90,70.91810409913282
crop1137,Kidney,Rapid HPF,DCT base,DCT base,8.0,8.0,matched,voronoi_gap,contact_fractions_p20,0.0
crop1137,Kidney,Rapid HPF,DCT base,DCT base,8.0,8.0,matched,voronoi_gap,contact_fractions_p40,0.6853934267798413
crop1137,Kidney,Rapid HPF,DCT base,DCT base,8.0,8.0,matched,voronoi_gap,contact_fractions_p80,0.9296173238138762
crop1137,Kidney,Rapid HPF,DCT base,DCT base,8.0,8.0,matched,voronoi_gap,contact_fractions_p160,0.9985971786246731
crop1137,Kidney,Rapid HPF,DCT base,DCT base,8.0,8.0,matched,voronoi_gap,contact_fractions_p320,1.0
crop1147,Heart,Chemical,Intercalated disc,Intercalated disc,8.0,8.0,matched,voronoi_gap,n_boundary_faces,155312.0
crop1147,Heart,Chemical,Intercalated disc,Intercalated disc,8.0,8.0,matched,voronoi_gap,gap_min_nm,24.0
crop1147,Heart,Chemical,Intercalated disc,Intercalated disc,8.0,8.0,matched,voronoi_gap,gap_mean_nm,80.37285815529205
crop1147,Heart,Chemical,Intercalated disc,Intercalated disc,8.0,8.0,matched,voronoi_gap,gap_std_nm,61.7641541037058
crop1147,Heart,Chemical,Intercalated disc,Intercalated disc,8.0,8.0,matched,voronoi_gap,percentiles_nm_p10,24.0
crop1147,Heart,Chemical,Intercalated disc,Intercalated disc,8.0,8.0,matched,voronoi_gap,percentiles_nm_p25,24.0
crop1147,Heart,Chemical,Intercalated disc,Intercalated disc,8.0,8.0,matched,voronoi_gap,percentiles_nm_p50,64.46625741703473
crop1147,Heart,Chemical,Intercalated disc,Intercalated disc,8.0,8.0,matched,voronoi_gap,percentiles_nm_p75,131.9311633902021
crop1147,Heart,Chemical,Intercalated disc,Intercalated disc,8.0,8.0,matched,voronoi_gap,percentiles_nm_p90,167.99199899978993
crop1147,Heart,Chemical,Intercalated disc,Intercalated disc,8.0,8.0,matched,voronoi_gap,contact_fractions_p20,0.0
crop1147,Heart,Chemical,Intercalated disc,Intercalated disc,8.0,8.0,matched,voronoi_gap,contact_fractions_p40,0.48474039353044196
crop1147,Heart,Chemical,Intercalated disc,Intercalated disc,8.0,8.0,matched,voronoi_gap,contact_fractions_p80,0.5263598434119707
crop1147,Heart,Chemical,Intercalated disc,Intercalated disc,8.0,8.0,matched,voronoi_gap,contact_fractions_p160,0.8739569382919543
crop1147,Heart,Chemical,Intercalated disc,Intercalated disc,8.0,8.0,matched,voronoi_gap,contact_fractions_p320,1.0
crop1145,Heart,Chemical,Cardiac interstitial,Interstitial,8.0,8.0,matched,voronoi_gap,n_boundary_faces,105677.0
crop1145,Heart,Chemical,Cardiac interstitial,Interstitial,8.0,8.0,matched,voronoi_gap,gap_min_nm,37.20225231898308
crop1145,Heart,Chemical,Cardiac interstitial,Interstitial,8.0,8.0,matched,voronoi_gap,gap_mean_nm,84.45316649130194
crop1145,Heart,Chemical,Cardiac interstitial,Interstitial,8.0,8.0,matched,voronoi_gap,gap_std_nm,27.98340401312207
crop1145,Heart,Chemical,Cardiac interstitial,Interstitial,8.0,8.0,matched,voronoi_gap,percentiles_nm_p10,59.83121960419024
crop1145,Heart,Chemical,Cardiac interstitial,Interstitial,8.0,8.0,matched,voronoi_gap,percentiles_nm_p25,66.28306628628832
crop1145,Heart,Chemical,Cardiac interstitial,Interstitial,8.0,8.0,matched,voronoi_gap,percentiles_nm_p50,76.81231704527967
crop1145,Heart,Chemical,Cardiac interstitial,Interstitial,8.0,8.0,matched,voronoi_gap,percentiles_nm_p75,91.08131845707604
crop1145,Heart,Chemical,Cardiac interstitial,Interstitial,8.0,8.0,matched,voronoi_gap,percentiles_nm_p90,120.93251483406945
crop1145,Heart,Chemical,Cardiac interstitial,Interstitial,8.0,8.0,matched,voronoi_gap,contact_fractions_p20,0.0
crop1145,Heart,Chemical,Cardiac interstitial,Interstitial,8.0,8.0,matched,voronoi_gap,contact_fractions_p40,0.0002271071283249903
crop1145,Heart,Chemical,Cardiac interstitial,Interstitial,8.0,8.0,matched,voronoi_gap,contact_fractions_p80,0.5610208465418208
crop1145,Heart,Chemical,Cardiac interstitial,Interstitial,8.0,8.0,matched,voronoi_gap,contact_fractions_p160,0.9651106674110733
crop1145,Heart,Chemical,Cardiac interstitial,Interstitial,8.0,8.0,matched,voronoi_gap,contact_fractions_p320,1.0
crop1036,Cortex,Chemical,,Glial-neuronal (synaptic clefts),2.0,8.0,matched,voronoi_gap,n_boundary_faces,56168.0
crop1036,Cortex,Chemical,,Glial-neuronal (synaptic clefts),2.0,8.0,matched,voronoi_gap,gap_min_nm,24.0
crop1036,Cortex,Chemical,,Glial-neuronal (synaptic clefts),2.0,8.0,matched,voronoi_gap,gap_mean_nm,33.21027093784436
crop1036,Cortex,Chemical,,Glial-neuronal (synaptic clefts),2.0,8.0,matched,voronoi_gap,gap_std_nm,9.270162158702345
crop1036,Cortex,Chemical,,Glial-neuronal (synaptic clefts),2.0,8.0,matched,voronoi_gap,percentiles_nm_p10,24.0
crop1036,Cortex,Chemical,,Glial-neuronal (synaptic clefts),2.0,8.0,matched,voronoi_gap,percentiles_nm_p25,27.31370849898476
crop1036,Cortex,Chemical,,Glial-neuronal (synaptic clefts),2.0,8.0,matched,voronoi_gap,percentiles_nm_p50,30.627416997969522
crop1036,Cortex,Chemical,,Glial-neuronal (synaptic clefts),2.0,8.0,matched,voronoi_gap,percentiles_nm_p75,37.856406460551014
crop1036,Cortex,Chemical,,Glial-neuronal (synaptic clefts),2.0,8.0,matched,voronoi_gap,percentiles_nm_p90,45.48446176226374
crop1036,Cortex,Chemical,,Glial-neuronal (synaptic clefts),2.0,8.0,matched,voronoi_gap,contact_fractions_p20,0.0
crop1036,Cortex,Chemical,,Glial-neuronal (synaptic clefts),2.0,8.0,matched,voronoi_gap,contact_fractions_p40,0.7973045150263495
crop1036,Cortex,Chemical,,Glial-neuronal (synaptic clefts),2.0,8.0,matched,voronoi_gap,contact_fractions_p80,1.0
crop1036,Cortex,Chemical,,Glial-neuronal (synaptic clefts),2.0,8.0,matched,voronoi_gap,contact_fractions_p160,1.0
crop1036,Cortex,Chemical,,Glial-neuronal (synaptic clefts),2.0,8.0,matched,voronoi_gap,contact_fractions_p320,1.0
crop1034,Cortex,Chemical,,Neuropil (synaptic cleft),2.0,8.0,matched,voronoi_gap,n_boundary_faces,48884.0
crop1034,Cortex,Chemical,,Neuropil (synaptic cleft),2.0,8.0,matched,voronoi_gap,gap_min_nm,24.0
crop1034,Cortex,Chemical,,Neuropil (synaptic cleft),2.0,8.0,matched,voronoi_gap,gap_mean_nm,29.85414450771246
crop1034,Cortex,Chemical,,Neuropil (synaptic cleft),2.0,8.0,matched,voronoi_gap,gap_std_nm,8.28751178479415
crop1034,Cortex,Chemical,,Neuropil (synaptic cleft),2.0,8.0,matched,voronoi_gap,percentiles_nm_p10,24.0
crop1034,Cortex,Chemical,,Neuropil (synaptic cleft),2.0,8.0,matched,voronoi_gap,percentiles_nm_p25,24.0
crop1034,Cortex,Chemical,,Neuropil (synaptic cleft),2.0,8.0,matched,voronoi_gap,percentiles_nm_p50,27.31370849898476
crop1034,Cortex,Chemical,,Neuropil (synaptic cleft),2.0,8.0,matched,voronoi_gap,percentiles_nm_p75,33.17011495953578
crop1034,Cortex,Chemical,,Neuropil (synaptic cleft),2.0,8.0,matched,voronoi_gap,percentiles_nm_p90,41.88854381999832
crop1034,Cortex,Chemical,,Neuropil (synaptic cleft),2.0,8.0,matched,voronoi_gap,contact_fractions_p20,0.0
crop1034,Cortex,Chemical,,Neuropil (synaptic cleft),2.0,8.0,matched,voronoi_gap,contact_fractions_p40,0.8873660093282055
crop1034,Cortex,Chemical,,Neuropil (synaptic cleft),2.0,8.0,matched,voronoi_gap,contact_fractions_p80,0.9993863022665903
crop1034,Cortex,Chemical,,Neuropil (synaptic cleft),2.0,8.0,matched,voronoi_gap,contact_fractions_p160,1.0
crop1034,Cortex,Chemical,,Neuropil (synaptic cleft),2.0,8.0,matched,voronoi_gap,contact_fractions_p320,1.0
crop1146,Heart,Chemical,Cardiac interstitial,Interstitial,8.0,8.0,matched,voronoi_gap,n_boundary_faces,243838.0
crop1146,Heart,Chemical,Cardiac interstitial,Interstitial,8.0,8.0,matched,voronoi_gap,gap_min_nm,24.0
crop1146,Heart,Chemical,Cardiac interstitial,Interstitial,8.0,8.0,matched,voronoi_gap,gap_mean_nm,115.3881927427302
crop1146,Heart,Chemical,Cardiac interstitial,Interstitial,8.0,8.0,matched,voronoi_gap,gap_std_nm,82.84304533479414
crop1146,Heart,Chemical,Cardiac interstitial,Interstitial,8.0,8.0,matched,voronoi_gap,percentiles_nm_p10,43.77708763999664
crop1146,Heart,Chemical,Cardiac interstitial,Interstitial,8.0,8.0,matched,voronoi_gap,percentiles_nm_p25,57.16041532081272
crop1146,Heart,Chemical,Cardiac interstitial,Interstitial,8.0,8.0,matched,voronoi_gap,percentiles_nm_p50,82.18393163823416
crop1146,Heart,Chemical,Cardiac interstitial,Interstitial,8.0,8.0,matched,voronoi_gap,percentiles_nm_p75,152.0
crop1146,Heart,Chemical,Cardiac interstitial,Interstitial,8.0,8.0,matched,voronoi_gap,percentiles_nm_p90,242.3252968525388
crop1146,Heart,Chemical,Cardiac interstitial,Interstitial,8.0,8.0,matched,voronoi_gap,contact_fractions_p20,0.0
crop1146,Heart,Chemical,Cardiac interstitial,Interstitial,8.0,8.0,matched,voronoi_gap,contact_fractions_p40,0.08163616827565844
crop1146,Heart,Chemical,Cardiac interstitial,Interstitial,8.0,8.0,matched,voronoi_gap,contact_fractions_p80,0.4850023376175986
crop1146,Heart,Chemical,Cardiac interstitial,Interstitial,8.0,8.0,matched,voronoi_gap,contact_fractions_p160,0.7676039009506311
crop1146,Heart,Chemical,Cardiac interstitial,Interstitial,8.0,8.0,matched,voronoi_gap,contact_fractions_p320,0.9703983792517983
crop1123,Liver,Rapid HPF,Hepatocyte lateral,Tight junction,8.0,8.0,matched,voronoi_gap,n_boundary_faces,65808.0
crop1123,Liver,Rapid HPF,Hepatocyte lateral,Tight junction,8.0,8.0,matched,voronoi_gap,gap_min_nm,24.0
crop1123,Liver,Rapid HPF,Hepatocyte lateral,Tight junction,8.0,8.0,matched,voronoi_gap,gap_mean_nm,42.339600321682575
crop1123,Liver,Rapid HPF,Hepatocyte lateral,Tight junction,8.0,8.0,matched,voronoi_gap,gap_std_nm,25.45153051639142
crop1123,Liver,Rapid HPF,Hepatocyte lateral,Tight junction,8.0,8.0,matched,voronoi_gap,percentiles_nm_p10,24.0
crop1123,Liver,Rapid HPF,Hepatocyte lateral,Tight junction,8.0,8.0,matched,voronoi_gap,percentiles_nm_p25,27.31370849898476
crop1123,Liver,Rapid HPF,Hepatocyte lateral,Tight junction,8.0,8.0,matched,voronoi_gap,percentiles_nm_p50,27.31370849898476
crop1123,Liver,Rapid HPF,Hepatocyte lateral,Tight junction,8.0,8.0,matched,voronoi_gap,percentiles_nm_p75,48.51596081796784
crop1123,Liver,Rapid HPF,Hepatocyte lateral,Tight junction,8.0,8.0,matched,voronoi_gap,percentiles_nm_p90,87.81454440968857
crop1123,Liver,Rapid HPF,Hepatocyte lateral,Tight junction,8.0,8.0,matched,voronoi_gap,contact_fractions_p20,0.0
crop1123,Liver,Rapid HPF,Hepatocyte lateral,Tight junction,8.0,8.0,matched,voronoi_gap,contact_fractions_p40,0.6814824945295405
crop1123,Liver,Rapid HPF,Hepatocyte lateral,Tight junction,8.0,8.0,matched,voronoi_gap,contact_fractions_p80,0.87539508874301
crop1123,Liver,Rapid HPF,Hepatocyte lateral,Tight junction,8.0,8.0,matched,voronoi_gap,contact_fractions_p160,1.0
